s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.42602533,0.0061798343,3.8521807,4.529953e-06,299.2574,299.25735,-6.7628317,-5.715654,0.0010584593,-9.313226e-10,-0.025090218,-9.536743e-07,-0.0550843536112658,-0.07675171
0.4270838,0.0061798333,3.8270905,3.5762787e-06,299.18063,299.1806,-5.715654,-4.67891,0.0008664429,-1.8626451e-09,-0.01467824,-9.536743e-07,-0.06007059355568382,-0.082092285
0.42795023,0.0061798315,3.8124123,2.6226044e-06,299.09854,299.0985,-4.67891,-4.8822284,0.00090414286,-9.313226e-10,-0.014905453,-4.7683716e-07,-0.06503979922006313,-0.084503174
0.42885438,0.0061798305,3.7975068,2.1457672e-06,299.01404,299.014,-4.8822284,-4.6858196,0.0008677244,-4.656613e-10,-0.0011792183,2.3841858e-07,-0.05605423105110743,-0.07373047
0.4297221,0.00617983,3.7963276,2.3841858e-06,298.9403,298.94028,-4.6858196,-4.9020452,0.00090777874,0.0,-0.0041925907,-2.3841858e-07,-0.05232010328185402,-0.06762695
0.43062988,0.00617983,3.792135,2.1457672e-06,298.87268,298.87265,-4.9020452,-3.3773031,0.00062543154,-1.3969839e-09,0.0008673668,4.7683716e-07,-0.04192554703560305,-0.05822754
0.4312553,0.0061798287,3.7930024,2.6226044e-06,298.81445,298.81442,-3.3773031,-0.8119912,0.00015038252,-3.259629e-09,-0.018151522,-9.536743e-07,-0.04698552980950501,-0.06411743
0.4314057,0.0061798254,3.7748508,1.66893e-06,298.75034,298.7503,-0.8119912,0.0,0.0,-2.3283064e-09,-0.0335505,-9.536743e-07,-0.05323881599999955,-0.06881714
0.4314057,0.006179823,3.7413003,7.1525574e-07,298.6815,298.6815,0.0,0.0,0.0,-2.3283064e-09,-0.014776945,2.3841858e-07,-0.04822323599999868,-0.062072754
0.4314057,0.0061798207,3.7265234,9.536743e-07,298.61945,298.61942,0.0,0.0,0.0,-1.8626451e-09,-0.0044071674,-2.3841858e-07,-0.04260387000000014,-0.054779053
0.4314057,0.006179819,3.7221162,7.1525574e-07,298.56464,298.56464,0.0,0.0,0.0,-2.3283064e-09,-0.0033502579,4.7683716e-07,-0.037620239999999486,-0.04840088
0.4314057,0.0061798166,3.718766,1.1920929e-06,298.51624,298.51624,0.0,0.0,0.0,-1.3969839e-09,-0.002652645,-9.536743e-07,-0.03323288699999987,-0.042755127
0.4314057,0.006179815,3.7161133,2.3841858e-07,298.47348,298.47348,0.0,0.0,0.0,-2.3283064e-09,-0.002159357,9.536743e-07,-0.02933976399999954,-0.03778076
0.4314057,0.006179813,3.713954,1.1920929e-06,298.43573,298.4357,0.0,0.0,0.0,-3.259629e-09,-0.0017991066,7.1525574e-07,-0.02592673299999998,-0.033355713
0.4314057,0.0061798096,3.7121549,1.9073486e-06,298.40237,298.40234,0.0,0.0,0.0,-2.3283064e-09,-0.0015280247,-1.4305115e-06,-0.022887842999998916,-0.029449463
0.4314057,0.0061798072,3.7106268,4.7683716e-07,298.37292,298.3729,0.0,0.0,0.0,-1.8626451e-09,-0.0013186932,2.3841858e-07,-0.02023557399999884,-0.026000977
0.4314057,0.0061798054,3.7093081,7.1525574e-07,298.3469,298.3469,0.0,0.0,0.0,-2.3283064e-09,-0.0011544228,2.3841858e-07,-0.017829818999999275,-0.022979736
0.4314057,0.006179803,3.7081537,9.536743e-07,298.32394,298.3239,0.0,0.0,0.0,-2.3283064e-09,-0.0010237694,0.0,-0.015771749999999585,-0.02029419
0.4314057,0.0061798007,3.70713,9.536743e-07,298.30365,298.30362,0.0,0.0,0.0,-2.3283064e-09,-0.0009176731,0.0,-0.013949435999999291,-0.017913818
0.4314057,0.0061797984,3.7062123,9.536743e-07,298.2857,298.2857,0.0,0.0,0.0,-1.8626451e-09,-0.00082850456,0.0,-0.012249387999998893,-0.015808105
0.4314057,0.0061797965,3.7053838,9.536743e-07,298.26993,298.2699,0.0,0.0,0.0,-2.3283064e-09,-0.000756979,-2.3841858e-07,-0.01088938799999972,-0.013977051
0.4314057,0.006179794,3.7046268,7.1525574e-07,298.25592,298.25592,0.0,0.0,0.0,-2.3283064e-09,-0.00069475174,0.0,-0.009575181999999325,-0.012359619
0.4314057,0.006179792,3.703932,7.1525574e-07,298.2436,298.24356,0.0,0.0,0.0,-1.8626451e-09,-0.0006415844,-2.3841858e-07,-0.008491692999999021,-0.010925293
0.4314057,0.00617979,3.7032905,4.7683716e-07,298.23267,298.23264,0.0,0.0,0.0,-1.3969839e-09,-0.00059461594,0.0,-0.007494134999999809,-0.009613037
0.4314057,0.0061797886,3.7026958,4.7683716e-07,298.22302,298.22302,0.0,0.0,0.0,-9.313226e-10,-0.00055241585,0.0,-0.006524331999998901,-0.008453369
0.4314057,0.0061797877,3.7021434,4.7683716e-07,298.2146,298.21457,0.0,0.0,0.0,-1.3969839e-09,-0.00051641464,2.3841858e-07,-0.0057972065999989265,-0.007446289
0.4314057,0.0061797863,3.701627,7.1525574e-07,298.20712,298.20712,0.0,0.0,0.0,-1.8626451e-09,-0.00048542023,-4.7683716e-07,-0.005106677000000062,-0.006591797
0.4314057,0.0061797844,3.7011416,2.3841858e-07,298.20053,298.20053,0.0,0.0,0.0,-1.3969839e-09,-0.00045657158,2.3841858e-07,-0.004515077399999025,-0.0058288574
0.4314057,0.006179783,3.700685,4.7683716e-07,298.1947,298.1947,0.0,0.0,0.0,-1.3969839e-09,-0.0004324913,0.0,-0.004056305999999107,-0.005218506
0.4314057,0.0061797816,3.7002525,4.7683716e-07,298.18948,298.18948,0.0,0.0,0.0,-1.8626451e-09,-0.00040888786,0.0,-0.0035511566999993256,-0.0045776367
0.4314057,0.00617978,3.6998436,4.7683716e-07,298.1849,298.1849,0.0,0.0,0.0,-9.313226e-10,-0.0003874302,0.0,-0.0031514379999986976,-0.004058838
0.4314057,0.006179779,3.6994562,4.7683716e-07,298.18085,298.18085,0.0,0.0,0.0,-9.313226e-10,-0.00036549568,2.3841858e-07,-0.0027684565999988673,-0.0035705566
0.4314057,0.006179778,3.6990907,7.1525574e-07,298.17728,298.17728,0.0,0.0,0.0,-1.3969839e-09,-0.0003476143,0.0,-0.0024035129999995103,-0.003112793
0.4314057,0.0061797765,3.698743,7.1525574e-07,298.17416,298.17416,0.0,0.0,0.0,-9.313226e-10,-0.000330925,-2.3841858e-07,-0.002148939600000134,-0.0027770996
0.4314057,0.0061797756,3.6984122,4.7683716e-07,298.1714,298.1714,0.0,0.0,0.0,-9.313226e-10,-0.00031661987,0.0,-0.0019460413999992645,-0.0025024414
0.4314057,0.0061797746,3.6980956,4.7683716e-07,298.16888,298.16888,0.0,0.0,0.0,-9.313226e-10,-0.00030207634,0.0,-0.0017063855999993706,-0.0021972656
0.4314057,0.0061797737,3.6977935,4.7683716e-07,298.1667,298.1667,0.0,0.0,0.0,-1.3969839e-09,-0.0002872944,0.0,-0.0014884073999996263,-0.0019226074
0.4314057,0.0061797723,3.6975062,4.7683716e-07,298.16476,298.16476,0.0,0.0,0.0,-9.313226e-10,-0.00027441978,0.0,-0.0012947067999993795,-0.0016784668
0.4314057,0.0061797714,3.6972318,4.7683716e-07,298.1631,298.1631,0.0,0.0,0.0,-9.313226e-10,-0.00026392937,-2.3841858e-07,-0.0011852788999997777,-0.0015258789
0.4314057,0.0061797705,3.6969678,2.3841858e-07,298.16156,298.16156,0.0,0.0,0.0,-1.3969839e-09,-0.0002515316,2.3841858e-07,-0.0010422133999991854,-0.0013427734
0.4314057,0.006179769,3.6967163,4.7683716e-07,298.16022,298.16022,0.0,0.0,0.0,-9.313226e-10,-0.00024104118,-2.3841858e-07,-0.0008939479999998988,-0.001159668
0.4314057,0.006179768,3.6964753,2.3841858e-07,298.15906,298.15906,0.0,0.0,0.0,-4.656613e-10,-0.0002310276,2.3841858e-07,-0.0008020376999991264,-0.0010375977
0.4314057,0.0061797677,3.6962442,4.7683716e-07,298.15802,298.15802,0.0,0.0,0.0,-1.3969839e-09,-0.0002219677,0.0,-0.0007375248999988418,-0.0009460449
0.4314057,0.0061797663,3.6960223,4.7683716e-07,298.15707,298.15707,0.0,0.0,0.0,-9.313226e-10,-0.00021290779,0.0,-0.0006096370300000312,-0.00079345703
0.4314057,0.0061797653,3.6958094,4.7683716e-07,298.15628,298.15628,0.0,0.0,0.0,-9.313226e-10,-0.00020480156,0.0,-0.0005691418999999002,-0.0007324219
0.4314057,0.0061797644,3.6956046,4.7683716e-07,298.15555,298.15555,0.0,0.0,0.0,-1.3969839e-09,-0.00019669533,0.0,-0.000496569139999274,-0.00064086914
0.4314057,0.006179763,3.6954079,4.7683716e-07,298.1549,298.1549,0.0,0.0,0.0,-9.313226e-10,-0.00019001961,0.0,-0.0004524339999994656,-0.000579834
0.4314057,0.006179762,3.6952178,4.7683716e-07,298.15433,298.15433,0.0,0.0,0.0,-1.3969839e-09,-0.00018286705,-2.3841858e-07,-0.0003757012499989969,-0.00048828125
0.4314057,0.0061797607,3.695035,2.3841858e-07,298.15384,298.15384,0.0,0.0,0.0,-9.313226e-10,-0.0001757145,2.3841858e-07,-0.00035792366999934594,-0.00045776367
0.4314057,0.0061797597,3.6948593,4.7683716e-07,298.15338,298.15338,0.0,0.0,0.0,-9.313226e-10,-0.00016951561,0.0,-0.0003088485199987084,-0.00039672852
0.4314057,0.006179759,3.6946898,4.7683716e-07,298.15298,298.15298,0.0,0.0,0.0,-4.656613e-10,-0.00016260147,0.0,-0.00025821335999905365,-0.00033569336
0.4314057,0.0061797583,3.6945271,4.7683716e-07,298.15265,298.15265,0.0,0.0,0.0,-4.656613e-10,-0.00015735626,-2.3841858e-07,-0.00023627577999956018,-0.00030517578
0.4314057,0.006179758,3.6943698,2.3841858e-07,298.15234,298.15234,0.0,0.0,0.0,-9.313226e-10,-0.00015115738,2.3841858e-07,-0.00021381819999990163,-0.0002746582
0.4314057,0.006179757,3.6942186,4.7683716e-07,298.15207,298.15207,0.0,0.0,0.0,-9.313226e-10,-0.00014591217,-2.3841858e-07,-0.00019032061999991296,-0.00024414062
0.4314057,0.006179756,3.6940727,2.3841858e-07,298.15182,298.15182,0.0,0.0,0.0,-9.313226e-10,-0.00014066696,2.3841858e-07,-0.00016630304999975927,-0.00021362305
0.4314057,0.006179755,3.693932,4.7683716e-07,298.1516,298.1516,0.0,0.0,0.0,-4.656613e-10,-0.00013589859,-2.3841858e-07,-0.00014150547000009694,-0.00018310547
0.4314057,0.0061797546,3.6937962,2.3841858e-07,298.15143,298.15143,0.0,0.0,0.0,-9.313226e-10,-0.00013113022,2.3841858e-07,-0.00011540788999928303,-0.00015258789
0.4314057,0.0061797537,3.693665,4.7683716e-07,298.15128,298.15128,0.0,0.0,0.0,-9.313226e-10,-0.00012660027,0.0,-0.00011930788999978199,-0.00015258789
0.4314057,0.0061797528,3.6935384,4.7683716e-07,298.15112,298.15112,0.0,0.0,0.0,-9.313226e-10,-0.00012254715,-2.3841858e-07,-9.295030999962448e-05,-0.00012207031
