s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.5714677,0.006179857,3.839262,0.0,298.24112,298.24112,0.0,0.0,0.0,-2.7939677e-09,-0.0033407211,2.3841858e-07,-0.010620117,-0.010650635
0.5714677,0.0061798543,3.8359213,2.3841858e-07,298.2305,298.23047,0.0,-2.4013486,0.00044465065,0.0,-0.0022935867,0.0,-0.009399414,-0.0093688965
0.57191235,0.0061798543,3.8336277,2.3841858e-07,298.2211,298.2211,-2.4013486,0.0,0.0,-2.3283064e-09,0.026785374,1.1920929e-06,-0.0026855469,-0.0026855469
0.57191235,0.006179852,3.860413,1.4305115e-06,298.2184,298.2184,0.0,-6.349185,0.0011758208,2.7939677e-09,-0.027136803,-1.4305115e-06,-0.0079956055,-0.0079956055
0.57308817,0.0061798547,3.8332763,0.0,298.21042,298.21042,-6.349185,-1.4979435,0.00027740002,-9.313226e-10,0.06971717,2.3841858e-06,0.028137207,0.02810669
0.57336557,0.006179854,3.9029934,2.3841858e-06,298.23856,298.23853,-1.4979435,-0.34227276,6.335974e-05,-2.3283064e-09,-0.04765892,-1.66893e-06,-0.0076904297,-0.007659912
0.5734289,0.0061798515,3.8553345,7.1525574e-07,298.23087,298.23087,-0.34227276,-11.675689,0.0021621585,-3.7718564e-08,-0.015032768,-2.3841858e-07,-0.009216309,-0.009216309
0.5755911,0.0061798138,3.8403018,4.7683716e-07,298.22165,298.22165,-11.675689,0.0,0.0,9.313226e-10,0.114210844,6.914139e-06,0.098846436,0.09881592
0.5755911,0.0061798147,3.9545126,7.390976e-06,298.3205,298.32047,0.0,-4.7343383,0.0008767247,9.313226e-10,-0.109113455,-7.1525574e-06,-0.019897461,-0.019897461
0.5764678,0.0061798156,3.8453991,2.3841858e-07,298.3006,298.30057,-4.7343383,0.0,0.0,-9.313226e-10,0.050597906,9.536743e-07,0.0045776367,0.0046081543
0.5764678,0.0061798147,3.895997,1.1920929e-06,298.30518,298.30518,0.0,-4.591462,0.00085026026,3.7252903e-09,-0.052991867,-9.536743e-07,-0.018096924,-0.018127441
0.5773181,0.0061798184,3.8430052,2.3841858e-07,298.28708,298.28705,-4.591462,0.0,0.0,-1.8626451e-09,0.04995489,2.1457672e-06,0.004425049,0.0044555664
0.5773181,0.0061798166,3.89296,2.3841858e-06,298.2915,298.2915,0.0,-12.551504,0.0023244023,1.3038516e-08,-0.050827265,-2.3841858e-06,-0.01651001,-0.01651001
0.5796425,0.0061798296,3.8421328,0.0,298.275,298.275,-12.551504,0.0,0.0,-3.7252903e-09,0.12447119,4.7683716e-06,0.10836792,0.10836792
0.5796425,0.006179826,3.966604,4.7683716e-06,298.38336,298.38336,0.0,-0.852859,0.0001578927,-1.8626451e-09,-0.115942,-4.529953e-06,-0.027252197,-0.027252197
0.57980037,0.006179824,3.850662,2.3841858e-07,298.3561,298.3561,-0.852859,-4.768561,0.0008831024,-3.259629e-09,0.00519228,0.0,-0.022888184,-0.022888184
0.58068347,0.0061798207,3.8558543,2.3841858e-07,298.33322,298.33322,-4.768561,-0.89242035,0.00016522408,-9.313226e-10,0.04260993,2.3841858e-07,0.0007324219,0.0007324219
0.5808487,0.00617982,3.8984642,4.7683716e-07,298.33395,298.33395,-0.89242035,0.0,0.0,-1.3969839e-09,-0.04203534,0.0,-0.020263672,-0.020263672
0.5808487,0.0061798184,3.8564289,4.7683716e-07,298.3137,298.3137,0.0,-7.706907,0.0014272332,-2.7939677e-09,-0.013104916,0.0,-0.019104004,-0.019104004
0.5822759,0.0061798156,3.843324,4.7683716e-07,298.2946,298.2946,-7.706907,0.0,0.0,-1.3969839e-09,0.08230305,1.1920929e-06,0.03451538,0.03451538
0.5822759,0.006179814,3.925627,1.66893e-06,298.3291,298.3291,0.0,-4.2142572,0.0007804036,1.8626451e-09,-0.078323364,-1.4305115e-06,-0.020904541,-0.020904541
0.58305633,0.006179816,3.8473036,2.3841858e-07,298.3082,298.3082,-4.2142572,-2.4577065,0.00045514107,0.0,0.045657158,1.9073486e-06,-0.0010681152,-0.0010681152
0.5835115,0.006179816,3.8929608,2.1457672e-06,298.30713,298.30713,-2.4577065,-8.24118,0.0015261173,5.5879354e-09,-0.017703533,-9.536743e-07,-0.011688232,-0.011688232
0.5850376,0.0061798217,3.8752573,1.1920929e-06,298.29544,298.29544,-8.24118,-1.6740168,0.00031000376,-9.313226e-10,0.060653925,2.1457672e-06,0.04257202,0.04257202
0.5853476,0.0061798207,3.9359112,3.33786e-06,298.338,298.338,-1.6740168,0.0,0.0,-1.8626451e-09,-0.06380606,-2.3841858e-06,-0.018218994,-0.018218994
