s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
0.43912226,0.0061797663,3.726131,2.3841858e-07,298.50024,298.50024,-4.8118596,0.0,0.0,-3.259629e-09,0.053236008,2.1457672e-06,-0.019348145,-0.019348145
0.43912226,0.006179763,3.779367,2.3841858e-06,298.4809,298.4809,0.0,-4.493918,0.00083220005,1.3969839e-09,-0.053275347,-2.1457672e-06,-0.038604736,-0.038635254
0.43995446,0.0061797644,3.7260916,2.3841858e-07,298.4423,298.44226,-4.493918,0.0,0.0,-2.7939677e-09,0.049726248,1.9073486e-06,-0.015045166,-0.015014648
0.43995446,0.0061797616,3.7758179,2.1457672e-06,298.42725,298.42725,0.0,0.0,0.0,-2.7939677e-09,-0.050276995,-2.1457672e-06,-0.032348633,-0.032348633
0.43995446,0.006179759,3.7255409,0.0,298.3949,298.3949,0.0,-2.3646543,0.00043791533,-2.7939677e-09,-0.0033695698,1.1920929e-06,-0.02859497,-0.02859497
0.44039237,0.006179756,3.7221713,1.1920929e-06,298.3663,298.3663,-2.3646543,-3.1964529,0.0005919337,-1.3969839e-09,0.02614665,2.3841858e-07,-0.019683838,-0.019714355
0.4409843,0.0061797546,3.748318,1.4305115e-06,298.34662,298.3466,-3.1964529,-5.6383076,0.0010441244,1.8626451e-09,0.010797024,-2.3841858e-07,-0.012969971,-0.012939453
0.44202843,0.0061797565,3.759115,1.1920929e-06,298.33365,298.33365,-5.6383076,-2.8570025,0.00052908063,-9.313226e-10,0.028957129,1.1920929e-06,0.00793457,0.00793457
0.4425575,0.0061797556,3.788072,2.3841858e-06,298.34158,298.34158,-2.8570025,0.0,0.0,-1.8626451e-09,-0.026827097,-7.1525574e-07,-0.013519287,-0.013519287
0.4425575,0.0061797537,3.761245,1.66893e-06,298.32806,298.32806,0.0,0.0,0.0,-2.7939677e-09,-0.035107613,-1.4305115e-06,-0.02078247,-0.02078247
0.4425575,0.006179751,3.7261374,2.3841858e-07,298.30728,298.30728,0.0,-1.0354288,0.00019174814,-9.313226e-10,-0.0034871101,2.3841858e-07,-0.018371582,-0.018371582
