episode,s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
11,0.6604655,0.008826272,3.9088418,7.3027266e-08,298.25784,298.25784,0.0,-6.8026314,0.0012597442,9.313226e-10,0.0011582375,5.8579786e-08,-0.01260376,-0.01260376
11,0.6617252,0.008826273,3.91,1.3160705e-07,298.24524,298.24524,-6.8026314,-6.26311,0.0011598468,9.313226e-10,0.07635999,3.3068657e-06,0.029907227,0.029907227
11,0.66288507,0.0088262735,3.98636,3.4384727e-06,298.27515,298.27515,-6.26311,-1.8108714,0.00033533573,0.0,-0.0010652542,-1.487731e-07,0.022460938,0.022460938
11,0.6632204,0.0088262735,3.9852948,3.2896996e-06,298.2976,298.2976,-1.8108714,-0.19857952,3.6776066e-05,-9.313226e-10,-0.047905684,-2.393514e-06,-0.013031006,-0.013031006
11,0.6632572,0.008826273,3.9373891,8.961856e-07,298.28458,298.28458,-0.19857952,0.0,0.0,0.0,-0.022411585,-4.4434543e-07,-0.015563965,-0.015563965
11,0.6632572,0.008826273,3.9149776,4.5184018e-07,298.269,298.269,0.0,-0.6374497,0.0001180172,-9.313226e-10,-0.005212784,3.5943864e-07,-0.013885498,-0.013885498
11,0.6633752,0.008826272,3.9097648,8.112788e-07,298.25513,298.25513,-0.6374497,-0.8549083,0.00015830994,-9.313226e-10,0.005636692,4.5663114e-07,-0.011749268,-0.011749268
11,0.6635335,0.008826271,3.9154015,1.26791e-06,298.24338,298.24338,-0.8549083,-2.9987793,0.0005553365,0.0,0.003099203,-1.2276172e-06,-0.010009766,-0.010009766
11,0.66408885,0.008826271,3.9185007,4.029274e-08,298.23337,298.23337,-2.9987793,-3.3039346,0.0006118417,0.0,0.025817633,6.859303e-07,-0.0010070801,-0.0010070801
11,0.6647007,0.008826271,3.9443183,7.26223e-07,298.23236,298.23236,-3.3039346,-10.704415,0.0019823313,1.8626451e-09,0.010968924,9.307861e-07,0.0011901855,0.0011901855
11,0.666683,0.008826273,3.9552872,1.6570091e-06,298.23355,298.23355,-10.704415,-6.227019,0.0011531115,9.313226e-10,0.07575202,2.7365684e-06,0.084228516,0.084228516
11,0.6678361,0.0088262735,4.031039,4.3935775e-06,298.31778,298.31778,-6.227019,0.0,0.0,-9.313226e-10,-0.03555894,-9.126852e-07,0.019012451,0.019012451
11,0.6678361,0.008826273,3.9954803,3.4808922e-06,298.3368,298.3368,0.0,0.0,0.0,0.0,-0.07175517,-3.3020904e-06,-0.021820068,-0.021820068
11,0.6678361,0.008826273,3.9237251,1.7880181e-07,298.31497,298.31497,0.0,-3.7714298,0.0006984472,-9.313226e-10,-0.0027256012,7.41603e-08,-0.019256592,-0.019256592
11,0.6685346,0.008826272,3.9209995,2.529621e-07,298.29572,298.29572,-3.7714298,-1.5195754,0.00028139353,0.0,0.041339397,1.6100407e-06,-0.0026245117,-0.0026245117
11,0.668816,0.008826272,3.962339,1.8630028e-06,298.2931,298.2931,-1.5195754,-1.9076045,0.00035327673,0.0,-0.024651766,-9.512902e-07,-0.0138549805,-0.0138549805
11,0.66916925,0.008826272,3.9376872,9.117126e-07,298.27924,298.27924,-1.9076045,-1.1568671,0.0002142191,-9.313226e-10,0.003154993,-2.4217366e-07,-0.010986328,-0.010986328
11,0.66938347,0.008826271,3.9408422,6.6953896e-07,298.26825,298.26825,-1.1568671,0.0,0.0,0.0,-0.010311842,2.1375035e-07,-0.012145996,-0.012145996
11,0.66938347,0.008826271,3.9305303,8.832893e-07,298.2561,298.2561,0.0,-0.7919578,0.00014668703,-9.313226e-10,-0.014983177,-6.8844173e-07,-0.012390137,-0.012390137
11,0.66953015,0.00882627,3.9155471,1.9484759e-07,298.2437,298.2437,-0.7919578,-0.14864002,2.7477741e-05,0.0,0.007291317,2.3052095e-08,-0.0101623535,-0.0101623535
11,0.66955763,0.00882627,3.9228384,2.1789968e-07,298.23355,298.23355,-0.14864002,-3.912242,0.00072449446,-6.519258e-09,-0.0060915947,1.5856325e-07,-0.00970459,-0.00970459
11,0.6702821,0.008826263,3.9167469,3.7646294e-07,298.22385,298.22385,-3.912242,0.0,0.0,0.0,0.041784286,8.934318e-06,0.005645752,0.0056152344
11,0.6702821,0.008826263,3.9585311,9.310781e-06,298.2295,298.22946,0.0,-12.985446,0.0024047494,0.0,-0.0350852,-8.997976e-06,-0.009277344,-0.009277344
11,0.6726869,0.008826263,3.923446,3.1280518e-07,298.2202,298.22018,-12.985446,0.0,0.0,-9.313226e-10,0.125911,2.4608235e-06,0.12097168,0.1210022
11,0.6726869,0.008826262,4.049357,2.7736287e-06,298.3412,298.3412,0.0,0.0,0.0,-9.313226e-10,-0.12159085,-2.223963e-06,-0.02230835,-0.02230835
11,0.6726869,0.008826261,3.927766,5.4966563e-07,298.31888,298.31888,0.0,-0.12295265,2.2768974e-05,0.0,-0.0051136017,-1.8945855e-08,-0.019714355,-0.019714355
11,0.67270964,0.008826261,3.9226525,5.307198e-07,298.29916,298.29916,-0.12295265,-3.458359,0.0006403923,-3.7252903e-09,0.0004851818,3.7407875e-07,-0.017364502,-0.017364502
11,0.67335004,0.008826258,3.9231377,9.047985e-07,298.2818,298.2818,-3.458359,-4.0458817,0.0007492304,9.313226e-10,0.039166212,1.4061929e-05,-0.0036315918,-0.0036315918
11,0.67409927,0.008826259,3.9623039,1.4966727e-05,298.27817,298.27817,-4.0458817,-6.486679,0.001201272,1.8626451e-09,0.0113132,-1.4343023e-05,0.0011901855,0.001159668
11,0.67530054,0.00882626,3.973617,6.23703e-07,298.27936,298.27933,-6.486679,-5.3255687,0.0009862185,9.313226e-10,0.029179096,2.8617383e-06,0.024017334,0.024017334
11,0.67628676,0.008826261,4.002796,3.4854413e-06,298.30338,298.30334,-5.3255687,-4.87202,0.0009022355,9.313226e-10,-0.0070261955,-2.9277817e-07,0.010528564,0.010559082
11,0.677189,0.008826262,3.99577,3.1926631e-06,298.3139,298.3139,-4.87202,-0.11559382,2.1398067e-05,-9.313226e-10,-0.0053014755,-6.358773e-07,0.005493164,0.005493164
11,0.6772104,0.008826261,3.9904685,2.5567858e-06,298.3194,298.3194,-0.11559382,0.0,0.0,0.0,-0.05643606,-2.5454233e-06,-0.019683838,-0.019683838
11,0.6772104,0.008826261,3.9340324,1.1362477e-08,298.2997,298.2997,0.0,-1.5083982,0.00027930737,-6.519258e-09,-0.0048098564,2.479177e-07,-0.017486572,-0.017486572
11,0.6774897,0.008826255,3.9292226,2.592802e-07,298.28223,298.28223,-1.5083982,-1.9587281,0.00036275387,-9.313226e-10,0.01614356,1.1736273e-05,-0.012786865,-0.012786865
11,0.67785245,0.008826254,3.9453661,1.1995554e-05,298.26944,298.26944,-1.9587281,0.0,0.0,0.0,0.0039434433,-1.0326624e-05,-0.009765625,-0.009765625
11,0.67785245,0.008826254,3.9493096,1.66893e-06,298.25967,298.25967,0.0,0.0,0.0,0.0,-0.024136066,-1.6467034e-06,-0.012817383,-0.012817383
11,0.67785245,0.008826254,3.9251735,2.222669e-08,298.24686,298.24686,0.0,-12.088908,0.0022386909,3.7252903e-09,0.0058472157,2.1523822e-07,-0.011291504,-0.011291504
11,0.68009114,0.008826258,3.9310207,2.374649e-07,298.23557,298.23557,-12.088908,-0.84182286,0.00015586615,-9.313226e-10,0.11988783,4.0141344e-06,0.10357666,0.10357666
11,0.680247,0.008826257,4.0509086,4.2515994e-06,298.33914,298.33914,-0.84182286,-5.9039836,0.001093328,-1.8626451e-09,-0.1006546,-3.976941e-06,-0.020874023,-0.020874023
11,0.68134034,0.008826255,3.950254,2.746582e-07,298.31827,298.31827,-5.9039836,-4.3364305,0.0008030534,9.313226e-10,0.05522728,7.0023543e-07,0.013916016,0.013916016
11,0.6821434,0.008826256,4.0054812,9.748936e-07,298.33218,298.33218,-4.3364305,-4.8255954,0.00089365244,9.313226e-10,-0.012621164,1.0159016e-06,-0.0014343262,-0.0014648438
11,0.68303704,0.008826257,3.99286,1.9907952e-06,298.33075,298.33072,-4.8255954,-2.540683,0.00047045946,0.0,0.005508423,4.0543068e-07,0.0029907227,0.0030212402
11,0.6835075,0.008826257,3.9983685,2.396226e-06,298.33374,298.33374,-2.540683,0.0,0.0,-9.313226e-10,-0.026708841,-1.0173242e-06,-0.013702393,-0.013702393
11,0.6835075,0.008826256,3.9716597,1.3789017e-06,298.32004,298.32004,0.0,-12.430869,0.0023020506,2.7939677e-09,-0.024934292,-9.1064766e-07,-0.019866943,-0.019866943
11,0.68580955,0.008826259,3.9467254,4.682541e-07,298.30017,298.30017,-12.430869,-8.892248,0.0016466975,1.8626451e-09,0.1266427,4.0206905e-06,0.10595703,0.10592651
11,0.68745625,0.00882626,4.073368,4.488945e-06,298.40613,298.4061,-8.892248,0.0,0.0,-9.313226e-10,-0.023169994,-2.8521708e-07,0.043945312,0.04397583
11,0.68745625,0.0088262595,4.050198,4.2037277e-06,298.45007,298.45007,0.0,-5.156876,0.0009549856,9.313226e-10,-0.09328747,-4.111221e-06,-0.03503418,-0.03503418
11,0.68841124,0.00882626,3.9569106,9.250641e-08,298.41504,298.41504,-5.156876,-6.2792945,0.001162827,0.0,0.057002544,3.317356e-06,-0.003326416,-0.003326416
11,0.68957406,0.00882626,4.013913,3.4098625e-06,298.4117,298.4117,-6.2792945,-1.2805092,0.00023710728,0.0,0.011220932,-1.0618567e-06,0.008850098,0.00881958
11,0.68981117,0.00882626,4.025134,2.3480059e-06,298.42056,298.42053,-1.2805092,-2.6108932,0.00048351288,0.0,-0.054763556,-1.4321208e-06,-0.0289917,-0.0289917
11,0.6902947,0.00882626,3.9703705,9.15885e-07,298.39157,298.39154,-2.6108932,0.0,0.0,0.0,0.011058807,-1.4610805e-08,-0.020202637,-0.02017212
11,0.6902947,0.00882626,3.9814293,9.012742e-07,298.37137,298.37137,0.0,-3.9125419,0.00072455406,-9.313226e-10,-0.030955791,-4.256291e-07,-0.025848389,-0.025848389
11,0.69101924,0.0088262595,3.9504735,4.7564507e-07,298.34552,298.34552,-3.9125419,0.0,0.0,0.0,0.041757345,8.9620517e-07,-0.0073547363,-0.0073547363
11,0.69101924,0.0088262595,3.992231,1.3718502e-06,298.33817,298.33817,0.0,-0.049215443,9.119511e-06,-9.313226e-10,-0.045728207,-1.1679278e-06,-0.021942139,-0.021972656
11,0.69102836,0.008826259,3.9465027,2.039224e-07,298.31622,298.3162,-0.049215443,0.0,0.0,0.0,-0.0026557446,3.6557864e-08,-0.01940918,-0.019378662
11,0.69102836,0.008826259,3.943847,2.4048026e-07,298.2968,298.2968,0.0,0.0,0.0,0.0,-0.0028541088,7.0289855e-07,-0.017120361,-0.017120361
11,0.69102836,0.008826259,3.9409928,9.4337884e-07,298.2797,298.2797,0.0,-0.59289724,0.000109791756,-3.7252903e-09,-0.0013663769,-5.772573e-07,-0.015136719,-0.015167236
11,0.69113815,0.008826255,3.9396265,3.6612153e-07,298.26456,298.26453,-0.59289724,0.0,0.0,0.0,0.0056068897,9.647459e-06,-0.013000488,-0.012969971
11,0.69113815,0.008826255,3.9452333,1.001358e-05,298.25156,298.25156,0.0,0.0,0.0,-9.313226e-10,-0.0077593327,-9.796741e-06,-0.01184082,-0.01184082
11,0.69113815,0.008826254,3.937474,2.1683927e-07,298.23972,298.23972,0.0,-4.8446255,0.0008971691,-1.8626451e-09,0.0021193027,7.5257066e-07,-0.010467529,-0.010467529
11,0.6920353,0.008826252,3.9395933,9.694099e-07,298.22925,298.22925,-4.8446255,0.0,0.0,0.0,0.053894997,6.6343127e-06,0.011749268,0.01171875
11,0.6920353,0.008826252,3.9934883,7.6037227e-06,298.241,298.24097,0.0,-0.18041673,3.33786e-05,0.0,-0.0525465,-7.363978e-06,-0.010620117,-0.010620117
11,0.6920687,0.008826252,3.9409418,2.397448e-07,298.23038,298.23035,-0.18041673,0.0,0.0,0.0,4.7683716e-06,-8.382614e-09,-0.009338379,-0.009307861
11,0.6920687,0.008826252,3.9409466,2.3136218e-07,298.22104,298.22104,0.0,-4.464147,0.0008267164,9.313226e-10,-0.00048685074,-7.591326e-08,-0.008300781,-0.008300781
11,0.6928954,0.008826253,3.9404597,1.5544892e-07,298.21274,298.21274,-4.464147,-0.82199264,0.00015223026,0.0,0.050276995,2.929449e-06,0.010864258,0.010864258
11,0.69304764,0.008826253,3.9907367,3.084898e-06,298.2236,298.2236,-0.82199264,0.0,0.0,0.0,-0.039366722,-2.627968e-06,-0.0077209473,-0.0077209473
11,0.69304764,0.008826253,3.95137,4.5693005e-07,298.21588,298.21588,0.0,0.0,0.0,0.0,-0.011361599,-2.2846498e-07,-0.0076904297,-0.0076904297
11,0.69304764,0.008826253,3.9400084,2.2846507e-07,298.2082,298.2082,0.0,-0.7835044,0.0001450777,-1.8626451e-09,-0.001144886,1.851141e-06,-0.00680542,-0.00680542
11,0.6931927,0.008826251,3.9388635,2.079606e-06,298.2014,298.2014,-0.7835044,-0.15178259,2.8073788e-05,0.0,0.008131504,-1.8510818e-06,-0.005340576,-0.005340576
11,0.6932208,0.008826251,3.946995,2.2852421e-07,298.19604,298.19604,-0.15178259,-9.753548,0.0018062592,-3.1664968e-08,-0.0014128685,1.372695e-06,-0.005340576,-0.005340576
11,0.69502705,0.0088262195,3.9455822,1.6012192e-06,298.1907,298.1907,-9.753548,-4.911847,0.0009095669,1.8626451e-09,0.10175395,1.9703626e-05,0.07241821,0.072387695
11,0.6959366,0.008826221,4.047336,2.1304846e-05,298.26312,298.2631,-4.911847,-3.0189252,0.00055909157,2.7939677e-09,-0.037796974,-2.0338535e-05,0.010986328,0.010986328
11,0.6964957,0.008826224,4.009539,9.663105e-07,298.2741,298.27408,-3.0189252,-7.246168,0.0013418794,4.656613e-09,-0.016595125,1.2557506e-06,-0.004272461,-0.004272461
11,0.6978376,0.008826229,3.992944,2.222061e-06,298.26984,298.2698,-7.246168,-1.606182,0.00029742718,9.313226e-10,0.043190718,2.1027327e-06,0.035095215,0.035125732
11,0.698135,0.00882623,4.0361347,4.3247937e-06,298.30493,298.30493,-1.606182,0.0,0.0,0.0,-0.059773922,-3.3803108e-06,-0.01449585,-0.01449585
11,0.698135,0.00882623,3.9763608,9.444831e-07,298.29044,298.29044,0.0,0.0,0.0,9.313226e-10,-0.02308631,-9.3529184e-07,-0.01638794,-0.01638794
11,0.698135,0.008826231,3.9532745,9.191245e-09,298.27405,298.27405,0.0,0.0,0.0,0.0,-0.0035681725,2.200361e-07,-0.014465332,-0.01449585
11,0.698135,0.008826231,3.9497063,2.2922734e-07,298.25958,298.25955,0.0,0.0,0.0,0.0,-0.0024909973,0.0,-0.012817383,-0.012786865
11,0.698135,0.008826231,3.9472153,2.2922734e-07,298.24677,298.24677,0.0,-2.0209074,0.00037425756,9.313226e-10,-0.0004942417,-1.9108037e-07,-0.011291504,-0.011291504
11,0.6985093,0.008826232,3.946721,3.8146972e-08,298.23547,298.23547,-2.0209074,0.0,0.0,0.0,0.022295952,9.03705e-07,-0.0058898926,-0.0058898926
11,0.6985093,0.008826232,3.969017,9.4185197e-07,298.22958,298.22958,0.0,0.0,0.0,0.0,-0.023657084,-9.182073e-07,-0.009307861,-0.009307861
11,0.6985093,0.008826232,3.94536,2.3644633e-08,298.22028,298.22028,0.0,-1.3542049,0.00025075674,0.0,-0.00061059,-1.0293192e-08,-0.008178711,-0.0082092285
11,0.69876003,0.008826232,3.9447494,1.3351441e-08,298.2121,298.21207,-1.3542049,0.0,0.0,0.0,0.0148079395,6.901073e-07,-0.005432129,-0.0054016113
11,0.69876003,0.008826232,3.9595573,7.0345874e-07,298.20667,298.20667,0.0,-12.839418,0.002377689,2.7939677e-09,-0.0074431896,-2.8384204e-07,-0.006591797,-0.0066223145
11,0.7011377,0.008826234,3.952114,4.196167e-07,298.20007,298.20004,-12.839418,0.0,0.0,0.0,0.12482262,1.9207614e-06,0.11981201,0.11984253
11,0.7011377,0.008826234,4.0769367,2.3403782e-06,298.3199,298.3199,0.0,0.0,0.0,0.0,-0.11937451,-2.3111731e-06,-0.019836426,-0.019836426
11,0.7011377,0.008826234,3.9575622,2.9205019e-08,298.30005,298.30005,0.0,0.0,0.0,-9.313226e-10,-0.0046122074,1.4602524e-08,-0.01751709,-0.01751709
11,0.7011377,0.008826233,3.95295,4.3807542e-08,298.28253,298.28253,0.0,-1.3039206,0.00024145842,9.313226e-10,-0.0020196438,4.1705556e-07,-0.015472412,-0.015472412
11,0.7013792,0.008826234,3.9509304,4.608631e-07,298.26706,298.26706,-1.3039206,-4.494316,0.00083225965,0.0,0.016382456,3.4666064e-07,-0.011779785,-0.011779785
11,0.70221144,0.008826234,3.9673128,8.0752375e-07,298.25528,298.25528,-4.494316,-0.46146423,8.547306e-05,0.0,0.035498142,1.087755e-06,0.0068359375,0.0068359375
11,0.7022969,0.008826234,4.002811,1.8952787e-06,298.26212,298.26212,-0.46146423,0.0,0.0,-9.313226e-10,-0.04481888,-1.4418349e-06,-0.01272583,-0.01272583
11,0.7022969,0.008826233,3.957992,4.5344385e-07,298.2494,298.2494,0.0,0.0,0.0,0.0,-0.0077393055,-2.2282308e-07,-0.01159668,-0.01159668
11,0.7022969,0.008826233,3.9502528,2.3062077e-07,298.2378,298.2378,0.0,-0.42144176,7.802248e-05,9.313226e-10,-0.0015645027,-2.1893825e-07,-0.010253906,-0.010253906
11,0.70237494,0.008826234,3.9486883,1.1682511e-08,298.22754,298.22754,-0.42144176,-5.7853165,0.0010713935,-1.8626451e-09,0.007484436,1.9335747e-07,-0.00881958,-0.00881958
11,0.7034463,0.0088262325,3.9561727,2.0503998e-07,298.21872,298.21872,-5.7853165,-7.8421063,0.0014522076,1.8626451e-09,0.063905,7.839202e-07,0.021881104,0.021881104
11,0.70489854,0.008826234,4.0200777,9.889602e-07,298.2406,298.2406,-7.8421063,-7.8625183,0.0014560223,2.7939677e-09,0.027957916,2.0833015e-06,0.044006348,0.044006348
11,0.70635456,0.008826237,4.0480356,3.0722617e-06,298.2846,298.2846,-7.8625183,0.0,0.0,0.0,0.0029559135,6.796183e-07,0.04168701,0.041656494
11,0.70635456,0.008826237,4.0509915,3.75188e-06,298.3263,298.32626,0.0,-2.3780403,0.00044041872,0.0,-0.083776,-3.538257e-06,-0.020599365,-0.020568848
11,0.706795,0.008826237,3.9672155,2.1362305e-07,298.3057,298.3057,-2.3780403,0.0,0.0,0.0,0.023228884,1.4133137e-06,-0.0115356445,-0.011566162
11,0.706795,0.008826237,3.9904444,1.6269368e-06,298.29416,298.29413,0.0,0.0,0.0,0.0,-0.030264616,-1.3780199e-06,-0.016845703,-0.016815186
11,0.706795,0.008826237,3.9601798,2.4891685e-07,298.2773,298.2773,0.0,-3.8322647,0.0007096529,0.0,-0.0005238056,4.7199023e-08,-0.014862061,-0.014862061
11,0.70750463,0.008826237,3.959656,2.9611587e-07,298.26245,298.26245,-3.8322647,0.0,0.0,0.0,0.0420835,1.0862856e-06,0.0012207031,0.0011901855
11,0.70750463,0.008826237,4.0017395,1.3824015e-06,298.26367,298.26364,0.0,-2.552471,0.00047266483,9.313226e-10,-0.04202199,-1.1592417e-06,-0.0132751465,-0.013244629
11,0.7079773,0.008826238,3.9597175,2.2315979e-07,298.2504,298.2504,-2.552471,-2.0155783,0.0003732443,0.0,0.028853893,1.2259484e-06,-0.0050354004,-0.005065918
11,0.70835054,0.008826238,3.9885714,1.4491081e-06,298.24536,298.24533,-2.0155783,-4.2952127,0.000795424,9.313226e-10,-0.0035321712,-2.0241737e-07,-0.0067749023,-0.0067443848
11,0.70914596,0.008826239,3.9850392,1.2466908e-06,298.2386,298.2386,-4.2952127,-5.32746,0.0009865761,0.0,0.028238773,7.4648847e-07,0.007659912,0.007659912
11,0.71013254,0.008826239,4.013278,1.9931792e-06,298.24625,298.24625,-5.32746,-2.4925275,0.00046157837,0.0,0.0131344795,-5.853167e-08,0.016296387,0.01626587
11,0.7105941,0.008826239,4.0264125,1.9346476e-06,298.26254,298.2625,-2.4925275,0.0,0.0,0.0,-0.030657053,-5.3603526e-07,-0.0059814453,-0.0059509277
11,0.7105941,0.008826239,3.9957554,1.3986123e-06,298.25656,298.25656,0.0,0.0,0.0,0.0,-0.031783342,-1.1814599e-06,-0.012451172,-0.012451172
11,0.7105941,0.008826239,3.963972,2.1715246e-07,298.2441,298.2441,0.0,-7.1250362,0.001319468,1.8626451e-09,0.0016093254,1.261703e-07,-0.010986328,-0.010986328
11,0.7119136,0.008826241,3.9655814,3.4332277e-07,298.23312,298.23312,-7.1250362,-5.5975785,0.0010365844,9.313226e-10,0.079416275,2.1510123e-06,0.035491943,0.035491943
11,0.71295017,0.008826242,4.0449977,2.4943351e-06,298.26862,298.26862,-5.5975785,-3.3029754,0.00061166286,0.0,-0.009716988,3.9672864e-07,0.016906738,0.016906738
11,0.71356183,0.008826242,4.0352807,2.8910638e-06,298.28552,298.28552,-3.3029754,0.0,0.0,0.0,-0.024724007,-1.038105e-06,-0.0036315918,-0.0036315918
11,0.71356183,0.008826242,4.0105567,1.8529588e-06,298.2819,298.2819,0.0,-4.9109173,0.00090944767,0.0,-0.03795743,-1.7823869e-06,-0.015380859,-0.015411377
11,0.7144713,0.008826242,3.9725993,7.05719e-08,298.2665,298.26648,-4.9109173,0.0,0.0,-9.313226e-10,0.052528143,2.265776e-06,0.010131836,0.0101623535
11,0.7144713,0.008826241,4.0251274,2.3363477e-06,298.27664,298.27664,0.0,-4.011612,0.0007428527,9.313226e-10,-0.05333996,-2.2796041e-06,-0.014770508,-0.014770508
11,0.71521413,0.008826242,3.9717875,5.6743623e-08,298.26187,298.26187,-4.011612,0.0,0.0,-9.313226e-10,0.04312563,1.8035379e-06,0.003112793,0.003112793
11,0.71521413,0.008826241,4.014913,1.8602815e-06,298.26498,298.26498,0.0,0.0,0.0,0.0,-0.0465858,-1.8132143e-06,-0.013427734,-0.013427734
11,0.71521413,0.008826241,3.9683273,4.706709e-08,298.25156,298.25156,0.0,0.0,0.0,0.0,-0.002953291,2.0311819e-07,-0.01184082,-0.01184082
11,0.71521413,0.008826241,3.965374,2.5018528e-07,298.23972,298.23972,0.0,-5.8516726,0.001083672,9.313226e-10,0.0018446445,-1.3717488e-07,-0.010498047,-0.010498047
11,0.7162978,0.008826242,3.9672186,1.1301041e-07,298.22922,298.22922,-5.8516726,-6.729274,0.0012461543,9.313226e-10,0.06821656,2.8724671e-06,0.021697998,0.021697998
11,0.71754396,0.008826243,4.035435,2.9854775e-06,298.25092,298.25092,-6.729274,0.0,0.0,-9.313226e-10,0.01131773,-1.8727724e-07,0.030090332,0.030090332
11,0.71754396,0.008826242,4.046753,2.7982003e-06,298.281,298.281,0.0,-1.4082187,0.00026077032,0.0,-0.07254624,-2.5503045e-06,-0.015289307,-0.015289307
11,0.71780473,0.008826242,3.9742067,2.478957e-07,298.26572,298.26572,-1.4082187,-5.1459503,0.00095295906,9.313226e-10,0.016310692,7.1841475e-07,-0.011077881,-0.011077881
11,0.7187577,0.008826243,3.9905174,9.663105e-07,298.25464,298.25464,-5.1459503,0.0,0.0,0.0,0.039987326,-3.6924973e-08,0.013336182,0.013336182
11,0.7187577,0.008826243,4.0305047,9.293855e-07,298.26797,298.26797,0.0,0.0,0.0,-9.313226e-10,-0.0580163,-8.9295236e-07,-0.013763428,-0.013763428
11,0.7187577,0.008826242,3.9724884,3.6433175e-08,298.2542,298.2542,0.0,-3.9200456,0.00072592497,9.313226e-10,-0.0006439686,2.6135163e-07,-0.012176514,-0.012176514
11,0.7194836,0.008826243,3.9718444,2.977848e-07,298.24203,298.24203,-3.9200456,-3.565889,0.00066035986,0.0,0.045470476,1.2009143e-06,0.0042419434,0.0042419434
11,0.720144,0.008826243,4.017315,1.4986991e-06,298.24628,298.24628,-3.565889,0.0,0.0,0.0,-0.0031309128,8.389594e-07,0.001739502,0.001739502
11,0.720144,0.008826243,4.014184,2.3376585e-06,298.24802,298.24802,0.0,-4.0233884,0.00074505806,9.313226e-10,-0.039419413,-2.0916107e-06,-0.011444092,-0.011444092
11,0.72088903,0.008826244,3.9747646,2.4604796e-07,298.23657,298.23657,-4.0233884,-6.4950128,0.0012027621,0.0,0.048084497,1.7728806e-06,0.005859375,0.005859375
11,0.7220918,0.008826244,4.022849,2.0189286e-06,298.24243,298.24243,-6.4950128,-0.93948334,0.00017398596,0.0,0.026747704,8.164643e-07,0.028656006,0.028625488
11,0.7222658,0.008826244,4.049597,2.835393e-06,298.2711,298.27106,-0.93948334,0.0,0.0,0.0,-0.0600605,-2.1622263e-06,-0.012786865,-0.012756348
11,0.7222658,0.008826244,3.9895363,6.7316665e-07,298.2583,298.2583,0.0,-5.3034673,0.0009821653,0.0,-0.011139393,-4.0327683e-07,-0.012634277,-0.012634277
11,0.72324795,0.008826244,3.978397,2.6988982e-07,298.24567,298.24567,-5.3034673,0.0,0.0,-9.313226e-10,0.057360172,1.111642e-06,0.015655518,0.015655518
11,0.72324795,0.008826243,4.035757,1.3815318e-06,298.26132,298.26132,0.0,-5.7323546,0.0010614991,1.8626451e-09,-0.055470467,-1.0668192e-06,-0.013000488,-0.013000488
11,0.72430944,0.008826245,3.9802866,3.1471254e-07,298.24832,298.24832,-5.7323546,-4.5756817,0.00084739923,0.0,0.06454611,2.6044847e-06,0.019561768,0.019561768
11,0.72515684,0.008826245,4.0448327,2.9191972e-06,298.26788,298.26788,-4.5756817,-3.3230677,0.00061535835,9.313226e-10,-0.008337021,-5.1736833e-07,0.007659912,0.007659912
11,0.7257722,0.008826246,4.0364957,2.4018289e-06,298.27554,298.27554,-3.3230677,-2.7263165,0.00050485134,0.0,-0.012631893,-9.576083e-07,-0.0024719238,-0.0024719238
11,0.72627705,0.008826246,4.023864,1.4442205e-06,298.27307,298.27307,-2.7263165,-2.057591,0.0003810525,0.0,-0.0073022842,-1.7285288e-08,-0.005859375,-0.005859375
11,0.7266581,0.008826246,4.0165615,1.4269352e-06,298.2672,298.2672,-2.057591,0.0,0.0,0.0,-0.009876251,-5.248502e-07,-0.008605957,-0.008605957
11,0.7266581,0.008826246,4.0066853,9.0208505e-07,298.2586,298.2586,0.0,0.0,0.0,-9.313226e-10,-0.026823044,-6.946202e-07,-0.0126953125,-0.0126953125
11,0.7266581,0.008826245,3.9798622,2.0746484e-07,298.2459,298.2459,0.0,-1.9279922,0.00035703182,0.0,-0.0016787052,-1.8994108e-07,-0.011199951,-0.011199951
11,0.72701514,0.008826245,3.9781835,1.7523766e-08,298.2347,298.2347,-1.9279922,-4.185509,0.0007750988,9.313226e-10,0.023514032,1.2375116e-06,-0.0059509277,-0.0059509277
11,0.72779024,0.008826246,4.0016975,1.2550354e-06,298.22876,298.22876,-4.185509,-1.8112924,0.00033545494,0.0,0.026220798,6.459951e-07,0.007843018,0.007843018
11,0.7281257,0.008826246,4.0279183,1.9010305e-06,298.2366,298.2366,-1.8112924,0.0,0.0,0.0,-0.026237011,-1.4454895e-06,-0.0063476562,-0.0063476562
11,0.7281257,0.008826246,4.0016813,4.55541e-07,298.23026,298.23026,0.0,-3.5936007,0.00066542625,0.0,-0.020858288,-1.4821944e-07,-0.0093688965,-0.0093688965
11,0.7287911,0.008826246,3.980823,3.0732156e-07,298.2209,298.2209,-3.5936007,0.0,0.0,-9.313226e-10,0.03950548,1.5524523e-06,0.0045166016,0.0045166016
11,0.7287911,0.008826245,4.0203285,1.8597739e-06,298.2254,298.2254,0.0,0.0,0.0,0.0,-0.041577578,-1.6451428e-06,-0.00881958,-0.00881958
11,0.7287911,0.008826245,3.978751,2.1463113e-07,298.21658,298.21658,0.0,0.0,0.0,0.0,-0.0023930073,3.5681026e-08,-0.007751465,-0.007751465
11,0.7287911,0.008826245,3.976358,2.5031216e-07,298.20883,298.20883,0.0,0.0,0.0,0.0,-0.001676321,-3.56809e-08,-0.006866455,-0.006866455
