episode,s_0,s_1,s_2,s_3,s_4,s_5,s_6,action,d_0,d_1,d_2,d_3,d_4,d_5
40,0.864686,0.011835784,4.104246,4.7683716e-07,298.19394,298.19394,-1.1715826,-1.8092139,0.0003350377,-1.8626451e-09,0.0024614334,0.0,-0.0034179688,-0.0034179688
40,0.86502105,0.011835782,4.1067076,4.7683716e-07,298.19052,298.19052,-1.8092139,-5.1828566,0.0009598136,-2.7939677e-09,0.008143425,4.7683716e-07,-0.0009460449,-0.0009460449
40,0.86598086,0.011835779,4.114851,9.536743e-07,298.18958,298.18958,-5.1828566,0.0,0.0,9.313226e-10,0.040236473,4.7683716e-07,0.023010254,0.023010254
40,0.86598086,0.01183578,4.1550875,1.4305115e-06,298.2126,298.2126,0.0,0.0,0.0,0.0,-0.060600758,-9.536743e-07,-0.007293701,-0.007293701
40,0.86598086,0.01183578,4.0944867,4.7683716e-07,298.2053,298.2053,0.0,0.0,0.0,9.313226e-10,-0.0016088486,-4.7683716e-07,-0.0064697266,-0.0064697266
40,0.86598086,0.011835781,4.092878,0.0,298.19882,298.19882,0.0,-0.7366734,0.00013637543,0.0,-0.0011119843,4.7683716e-07,-0.005706787,-0.005706787
40,0.86611724,0.011835781,4.091766,4.7683716e-07,298.1931,298.1931,-0.7366734,-4.098098,0.00075894594,1.8626451e-09,0.008797169,0.0,-0.004333496,-0.004333496
40,0.8668762,0.011835783,4.100563,4.7683716e-07,298.18878,298.18878,-4.098098,0.0,0.0,9.313226e-10,0.041422844,-4.7683716e-07,0.012939453,0.012939453
40,0.8668762,0.011835784,4.141986,0.0,298.20172,298.20172,0.0,-1.7364547,0.00032156706,-9.313226e-10,-0.048812866,4.7683716e-07,-0.0060424805,-0.0060424805
40,0.86719775,0.011835783,4.093173,4.7683716e-07,298.19568,298.19568,-1.7364547,0.0,0.0,0.0,0.021366596,4.7683716e-07,-0.0018310547,-0.0018310547
40,0.86719775,0.011835783,4.1145396,9.536743e-07,298.19385,298.19385,0.0,-1.2529008,0.00023198128,0.0,-0.022146702,-4.7683716e-07,-0.0050964355,-0.0050964355
40,0.86742973,0.011835783,4.092393,4.7683716e-07,298.18875,298.18875,-1.2529008,-2.1929576,0.00040614605,-9.313226e-10,0.015398502,0.0,-0.0026855469,-0.0026855469
40,0.8678359,0.011835782,4.1077914,4.7683716e-07,298.18607,298.18607,-2.1929576,0.0,0.0,0.0,0.012220383,0.0,0.0011901855,0.0011901855
40,0.8678359,0.011835782,4.120012,4.7683716e-07,298.18726,298.18726,0.0,0.0,0.0,0.0,-0.02748537,-4.7683716e-07,-0.004333496,-0.004333496
40,0.8678359,0.011835782,4.0925264,0.0,298.18292,298.18292,0.0,-0.88165444,0.00016325712,-9.313226e-10,-0.000910759,0.0,-0.0038452148,-0.0038452148
40,0.86799914,0.011835781,4.0916157,0.0,298.17908,298.17908,-0.88165444,0.0,0.0,9.313226e-10,0.010838032,4.7683716e-07,-0.0024719238,-0.0024719238
40,0.86799914,0.011835782,4.1024537,4.7683716e-07,298.1766,298.1766,0.0,-5.389742,0.0009980798,-8.381903e-09,-0.011342049,0.0,-0.003112793,-0.003112793
40,0.8689972,0.0118357735,4.0911117,4.7683716e-07,298.1735,298.1735,-5.389742,0.0,0.0,0.0,0.06472731,3.8146973e-06,0.026062012,0.026062012
40,0.8689972,0.0118357735,4.155839,4.2915344e-06,298.19955,298.19955,0.0,-2.493862,0.0004618168,-2.7939677e-09,-0.061910152,-3.8146973e-06,-0.00579834,-0.00579834
40,0.86945903,0.011835771,4.093929,4.7683716e-07,298.19376,298.19376,-2.493862,0.0,0.0,0.0,0.030869484,9.536743e-07,0.001953125,0.0019226074
40,0.86945903,0.011835771,4.1247983,1.4305115e-06,298.1957,298.19568,0.0,0.0,0.0,9.313226e-10,-0.03127289,-1.4305115e-06,-0.005340576,-0.0053100586
40,0.86945903,0.011835772,4.0935254,0.0,298.19037,298.19037,0.0,-2.4736102,0.0004581213,-1.8626451e-09,-0.001057148,4.7683716e-07,-0.0047302246,-0.0047302246
40,0.86991715,0.01183577,4.0924683,4.7683716e-07,298.18564,298.18564,-2.4736102,-2.0372956,0.0003772378,-1.8626451e-09,0.031038761,4.7683716e-07,0.0025634766,0.0025634766
40,0.8702944,0.011835768,4.123507,9.536743e-07,298.1882,298.1882,-2.0372956,-6.678245,0.0012367368,-6.519258e-09,-0.004234314,0.0,0.00033569336,0.00033569336
40,0.8715311,0.011835761,4.1192727,9.536743e-07,298.18854,298.18854,-6.678245,-0.9591936,0.00017762184,0.0,0.05284357,1.4305115e-06,0.0395813,0.03955078
40,0.87170875,0.011835761,4.1721163,2.3841858e-06,298.22812,298.2281,-0.9591936,0.0,0.0,0.0,-0.06257582,-1.9073486e-06,-0.0076904297,-0.007659912
40,0.87170875,0.011835761,4.1095405,4.7683716e-07,298.22043,298.22043,0.0,0.0,0.0,0.0,-0.013863564,-4.7683716e-07,-0.0082092285,-0.008239746
40,0.87170875,0.011835761,4.095677,0.0,298.21222,298.2122,0.0,0.0,0.0,0.0,-0.0014071465,0.0,-0.0072631836,-0.007232666
40,0.87170875,0.011835761,4.0942698,0.0,298.20496,298.20496,0.0,0.0,0.0,0.0,-0.0009994507,4.7683716e-07,-0.006439209,-0.006439209
40,0.87170875,0.011835761,4.0932703,4.7683716e-07,298.19852,298.19852,0.0,-4.9161873,0.00091040134,0.0,-0.0007305145,0.0,-0.005645752,-0.005645752
40,0.87261915,0.011835761,4.09254,4.7683716e-07,298.19287,298.19287,-4.9161873,-2.1837347,0.00040441751,-1.8626451e-09,0.059622288,9.536743e-07,0.019439697,0.01940918
40,0.87302357,0.0118357595,4.152162,1.4305115e-06,298.2123,298.21228,-2.1837347,0.0,0.0,0.0,-0.028978825,-4.7683716e-07,-0.0016174316,-0.0015869141
40,0.87302357,0.0118357595,4.1231833,9.536743e-07,298.2107,298.2107,0.0,-2.827749,0.0005236268,-1.8626451e-09,-0.028081417,-9.536743e-07,-0.007080078,-0.007080078
40,0.8735472,0.011835758,4.095102,0.0,298.2036,298.2036,-2.827749,-5.7912717,0.0010724664,-7.450581e-09,0.035089016,4.7683716e-07,0.0027160645,0.0027160645
40,0.87461966,0.01183575,4.130191,4.7683716e-07,298.20633,298.20633,-5.7912717,0.0,0.0,0.0,0.034623623,2.861023e-06,0.027893066,0.027893066
40,0.87461966,0.01183575,4.1648145,3.33786e-06,298.23422,298.23422,0.0,0.0,0.0,0.0,-0.06724548,-2.861023e-06,-0.00982666,-0.00982666
40,0.87461966,0.01183575,4.097569,4.7683716e-07,298.2244,298.2244,0.0,-5.0281076,0.00093114376,-4.656613e-09,-0.0017280579,0.0,-0.00869751,-0.00869751
40,0.8755508,0.011835746,4.095841,4.7683716e-07,298.2157,298.2157,-5.0281076,0.0,0.0,9.313226e-10,0.060480595,1.4305115e-06,0.018707275,0.018707275
40,0.8755508,0.0118357465,4.1563215,1.9073486e-06,298.2344,298.2344,0.0,0.0,0.0,9.313226e-10,-0.05934,-1.4305115e-06,-0.009857178,-0.009857178
40,0.8755508,0.011835747,4.0969815,4.7683716e-07,298.22455,298.22455,0.0,0.0,0.0,0.0,-0.0014691353,-4.7683716e-07,-0.00869751,-0.00869751
40,0.8755508,0.011835747,4.0955124,0.0,298.21585,298.21585,0.0,-2.8345318,0.0005248785,-1.8626451e-09,-0.0010251999,4.7683716e-07,-0.0076904297,-0.0076904297
40,0.8760757,0.011835746,4.094487,4.7683716e-07,298.20816,298.20816,-2.8345318,0.0,0.0,0.0,0.03551483,1.4305115e-06,0.0020141602,0.0020141602
40,0.8760757,0.011835746,4.130002,1.9073486e-06,298.21017,298.21017,0.0,-4.670388,0.000864923,-9.313226e-10,-0.035001278,-1.4305115e-06,-0.007019043,-0.0070495605
40,0.8769406,0.011835745,4.0950007,4.7683716e-07,298.20316,298.20312,-4.670388,-2.0902035,0.00038707256,-1.8626451e-09,0.056765556,0.0,0.016448975,0.016479492
40,0.8773277,0.011835743,4.1517663,4.7683716e-07,298.2196,298.2196,-2.0902035,0.0,0.0,0.0,-0.028075218,9.536743e-07,-0.0027770996,-0.0027770996
40,0.8773277,0.011835743,4.123691,1.4305115e-06,298.21683,298.21683,0.0,0.0,0.0,9.313226e-10,-0.027194023,-9.536743e-07,-0.0078125,-0.0078125
40,0.8773277,0.011835744,4.096497,4.7683716e-07,298.209,298.209,0.0,0.0,0.0,0.0,-0.001206398,0.0,-0.0068969727,-0.0068969727
40,0.8773277,0.011835744,4.0952907,4.7683716e-07,298.20212,298.20212,0.0,0.0,0.0,0.0,-0.000852108,0.0,-0.006072998,-0.006072998
40,0.8773277,0.011835744,4.0944386,4.7683716e-07,298.19604,298.19604,0.0,-0.57064337,0.000105679035,0.0,-0.0006222725,4.7683716e-07,-0.0053710938,-0.0053710938
40,0.87743336,0.011835744,4.0938163,9.536743e-07,298.19067,298.19067,-0.57064337,-1.12972,0.0002092123,-1.8626451e-09,0.00698328,-4.7683716e-07,-0.0043640137,-0.0043640137
40,0.8776426,0.011835742,4.1007996,4.7683716e-07,298.1863,298.1863,-1.12972,0.0,0.0,0.0,0.007285118,4.7683716e-07,-0.0027770996,-0.0027770996
40,0.8776426,0.011835742,4.1080847,9.536743e-07,298.18353,298.18353,0.0,0.0,0.0,0.0,-0.014373302,-9.536743e-07,-0.00390625,-0.00390625
40,0.8776426,0.011835742,4.0937114,0.0,298.17963,298.17963,0.0,-0.49211583,9.11355e-05,-9.313226e-10,-0.00046730042,0.0,-0.0034484863,-0.0034484863
40,0.8777337,0.011835741,4.093244,0.0,298.17618,298.17618,-0.49211583,0.0,0.0,0.0,0.006081581,4.7683716e-07,-0.0027770996,-0.0027770996
40,0.8777337,0.011835741,4.0993257,4.7683716e-07,298.1734,298.1734,0.0,0.0,0.0,0.0,-0.0063648224,-4.7683716e-07,-0.002746582,-0.002746582
40,0.8777337,0.011835741,4.092961,0.0,298.17065,298.17065,0.0,-0.7869301,0.00014567375,0.0,-0.00028467178,0.0,-0.0024108887,-0.0024108887
40,0.8778794,0.011835741,4.092676,0.0,298.16824,298.16824,-0.7869301,-2.9836338,0.00055253506,-4.656613e-09,0.010044098,4.7683716e-07,-0.0014343262,-0.0014343262
40,0.8784319,0.011835736,4.1027203,4.7683716e-07,298.1668,298.1668,-2.9836338,-1.9877012,0.0003681183,-1.8626451e-09,0.028130054,1.9073486e-06,0.0074768066,0.0074768066
40,0.87880003,0.011835734,4.1308503,2.3841858e-06,298.1743,298.1743,-1.9877012,-4.5079155,0.00083476305,-5.5879354e-09,-0.010561943,-1.4305115e-06,0.0017089844,0.0017089844
40,0.8796348,0.011835729,4.1202884,9.536743e-07,298.176,298.176,-4.5079155,-6.2382097,0.0011552572,-5.5879354e-09,0.030822277,1.4305115e-06,0.01852417,0.01852417
40,0.88079005,0.011835723,4.1511106,2.3841858e-06,298.19452,298.19452,-6.2382097,-0.13829106,2.5629997e-05,0.0,0.020805359,0.0,0.03503418,0.03503418
40,0.8808157,0.011835723,4.171916,2.3841858e-06,298.22955,298.22955,-0.13829106,0.0,0.0,0.0,-0.07053137,-1.9073486e-06,-0.009216309,-0.009216309
40,0.8808157,0.011835723,4.1013846,4.7683716e-07,298.22034,298.22034,0.0,-2.0034,0.0003709793,1.1175871e-08,-0.0036826134,0.0,-0.0082092285,-0.0082092285
40,0.88118666,0.011835734,4.097702,4.7683716e-07,298.21213,298.21213,-2.0034,-2.6188757,0.0004849434,0.0,0.024847507,3.8146973e-06,-0.0024108887,-0.0024108887
40,0.8816716,0.011835734,4.1225495,4.2915344e-06,298.20972,298.20972,-2.6188757,-2.519147,0.00046652555,-2.7939677e-09,0.008060455,-3.8146973e-06,0.0010681152,0.0010681152
40,0.88213813,0.011835732,4.13061,4.7683716e-07,298.2108,298.2108,-2.519147,0.0,0.0,0.0,-0.0005888939,4.7683716e-07,0.00048828125,0.00048828125
40,0.88213813,0.011835732,4.130021,9.536743e-07,298.21127,298.21127,0.0,-5.044947,0.0009342432,-5.5879354e-09,-0.03241539,-9.536743e-07,-0.007171631,-0.007171631
40,0.8830724,0.011835726,4.0976057,0.0,298.2041,298.2041,-5.044947,0.0,0.0,0.0,0.06096983,1.9073486e-06,0.020507812,0.020507812
40,0.8830724,0.011835726,4.1585755,1.9073486e-06,298.2246,298.2246,0.0,0.0,0.0,0.0,-0.05998993,-1.4305115e-06,-0.008728027,-0.008728027
40,0.8830724,0.011835726,4.0985856,4.7683716e-07,298.21588,298.21588,0.0,-0.090031974,1.66893e-05,0.0,-0.0014500618,0.0,-0.0076904297,-0.0076904297
40,0.88308907,0.011835726,4.0971355,4.7683716e-07,298.2082,298.2082,-0.090031974,-2.195421,0.00040656328,-2.7939677e-09,0.0001783371,-4.7683716e-07,-0.0067443848,-0.0067443848
40,0.8834956,0.011835723,4.097314,0.0,298.20145,298.20145,-2.195421,0.0,0.0,9.313226e-10,0.026659489,1.4305115e-06,-0.0005493164,-0.0005493164
40,0.8834956,0.011835724,4.1239734,1.4305115e-06,298.2009,298.2009,0.0,0.0,0.0,0.0,-0.027729034,-9.536743e-07,-0.0059509277,-0.0059509277
40,0.8834956,0.011835724,4.0962443,4.7683716e-07,298.19495,298.19495,0.0,0.0,0.0,0.0,-0.00076818466,-4.7683716e-07,-0.0052490234,-0.0052490234
40,0.8834956,0.011835724,4.095476,0.0,298.1897,298.1897,0.0,-2.641409,0.0004891753,-4.656613e-09,-0.0005478859,4.7683716e-07,-0.004638672,-0.004638672
40,0.8839848,0.011835719,4.0949283,4.7683716e-07,298.18506,298.18506,-2.641409,-2.9925907,0.0005541444,-1.8626451e-09,0.03359461,1.4305115e-06,0.0034484863,0.0034484863
40,0.88453895,0.011835718,4.128523,1.9073486e-06,298.1885,298.1885,-2.9925907,0.0,0.0,9.313226e-10,0.0057911873,-4.7683716e-07,0.0054626465,0.0054626465
40,0.88453895,0.0118357185,4.134314,1.4305115e-06,298.19397,298.19397,0.0,0.0,0.0,0.0,-0.037328243,-1.4305115e-06,-0.005126953,-0.005126953
40,0.88453895,0.0118357185,4.096986,0.0,298.18884,298.18884,0.0,0.0,0.0,0.0,-0.00095176697,0.0,-0.004547119,-0.004547119
40,0.88453895,0.0118357185,4.096034,0.0,298.1843,298.1843,0.0,-3.5037956,0.00064885616,-3.7252903e-09,-0.0006637573,4.7683716e-07,-0.0039978027,-0.0039978027
40,0.8851878,0.011835715,4.0953703,4.7683716e-07,298.1803,298.1803,-3.5037956,0.0,0.0,0.0,0.044020653,9.536743e-07,0.009521484,0.009521484
40,0.8851878,0.011835715,4.139391,1.4305115e-06,298.18982,298.18982,0.0,0.0,0.0,9.313226e-10,-0.04273033,-9.536743e-07,-0.004638672,-0.004638672
40,0.8851878,0.011835716,4.0966606,4.7683716e-07,298.18518,298.18518,0.0,-3.1954548,0.0005917549,-2.7939677e-09,-0.00083875656,0.0,-0.004119873,-0.004119873
40,0.88577956,0.011835713,4.095822,4.7683716e-07,298.18106,298.18106,-3.1954548,0.0,0.0,0.0,0.040303707,9.536743e-07,0.007446289,0.007446289
40,0.88577956,0.011835713,4.1361256,1.4305115e-06,298.1885,298.1885,0.0,-4.689162,0.00086838007,-4.656613e-09,-0.039372444,-1.4305115e-06,-0.0045166016,-0.0045166016
40,0.88664794,0.011835708,4.096753,0.0,298.184,298.184,-4.689162,-1.5976312,0.00029581785,-1.8626451e-09,0.057462692,1.9073486e-06,0.019104004,0.019073486
40,0.88694376,0.011835706,4.154216,1.9073486e-06,298.2031,298.20306,-1.5976312,0.0,0.0,0.0,-0.034880638,-9.536743e-07,-0.0029296875,-0.00289917
40,0.88694376,0.011835706,4.119335,9.536743e-07,298.20016,298.20016,0.0,-2.9372406,0.000543952,-1.8626451e-09,-0.02137947,-4.7683716e-07,-0.005859375,-0.005859375
40,0.8874877,0.011835705,4.0979557,4.7683716e-07,298.1943,298.1943,-2.9372406,0.0,0.0,9.313226e-10,0.03692627,9.536743e-07,0.0046081543,0.0046081543
40,0.8874877,0.0118357055,4.134882,1.4305115e-06,298.1989,298.1989,0.0,-0.59503764,0.00011020899,0.0,-0.03698778,-1.4305115e-06,-0.005706787,-0.005706787
40,0.8875979,0.0118357055,4.097894,0.0,298.1932,298.1932,-0.59503764,0.0,0.0,0.0,0.006854534,0.0,-0.004547119,-0.004547119
40,0.8875979,0.0118357055,4.1047487,0.0,298.18866,298.18866,0.0,0.0,0.0,0.0,-0.008243084,4.7683716e-07,-0.0045166016,-0.0045166016
40,0.8875979,0.0118357055,4.0965056,4.7683716e-07,298.18414,298.18414,0.0,0.0,0.0,9.313226e-10,-0.000620842,0.0,-0.003967285,-0.003967285
40,0.8875979,0.011835706,4.095885,4.7683716e-07,298.18018,298.18018,0.0,-2.915871,0.0005399585,-9.313226e-10,-0.00045251846,0.0,-0.003540039,-0.003540039
40,0.8881379,0.0118357055,4.0954323,4.7683716e-07,298.17664,298.17664,-2.915871,0.0,0.0,0.0,0.037162304,4.7683716e-07,0.0060424805,0.0060424805
40,0.8881379,0.0118357055,4.1325946,9.536743e-07,298.18268,298.18268,0.0,-1.2009214,0.00022238493,-9.313226e-10,-0.03599739,-9.536743e-07,-0.0038146973,-0.0038146973
40,0.88836026,0.011835705,4.096597,0.0,298.17886,298.17886,-1.2009214,-0.49788436,9.2208385e-05,0.0,0.015156269,9.536743e-07,-0.0016784668,-0.0016784668
40,0.8884525,0.011835705,4.1117535,9.536743e-07,298.1772,298.1772,-0.49788436,-0.7782695,0.00014412403,-9.313226e-10,-0.008982182,-9.536743e-07,-0.0028076172,-0.0028381348
40,0.8885966,0.011835704,4.1027713,0.0,298.17438,298.17435,-0.7782695,-1.2928929,0.00023943186,-1.8626451e-09,0.0034618378,4.7683716e-07,-0.002105713,-0.0020751953
40,0.888836,0.011835702,4.106233,4.7683716e-07,298.17227,298.17227,-1.2928929,0.0,0.0,0.0,0.006763935,4.7683716e-07,-0.00064086914,-0.00064086914
40,0.888836,0.011835702,4.112997,9.536743e-07,298.17163,298.17163,0.0,0.0,0.0,9.313226e-10,-0.016719341,-4.7683716e-07,-0.002532959,-0.002532959
40,0.888836,0.011835703,4.0962777,4.7683716e-07,298.1691,298.1691,0.0,-1.3690689,0.00025355816,-9.313226e-10,-0.00054359436,0.0,-0.0022277832,-0.0022277832
40,0.8890896,0.011835702,4.095734,4.7683716e-07,298.16687,298.16687,-1.3690689,0.0,0.0,9.313226e-10,0.017604828,0.0,0.00015258789,0.00015258789
40,0.8890896,0.011835703,4.113339,4.7683716e-07,298.16702,298.16702,0.0,0.0,0.0,9.313226e-10,-0.01745367,0.0,-0.0019836426,-0.0019836426
40,0.8890896,0.011835704,4.0958853,4.7683716e-07,298.16504,298.16504,0.0,0.0,0.0,9.313226e-10,-0.00043725967,0.0,-0.001739502,-0.001739502
40,0.8890896,0.011835705,4.095448,4.7683716e-07,298.1633,298.1633,0.0,-0.009127412,1.66893e-06,0.0,-0.00031232834,4.7683716e-07,-0.0015563965,-0.0015563965
40,0.88909125,0.011835705,4.0951357,9.536743e-07,298.16174,298.16174,-0.009127412,0.0,0.0,0.0,-0.00011253357,-4.7683716e-07,-0.001373291,-0.001373291
40,0.88909125,0.011835705,4.095023,4.7683716e-07,298.16037,298.16037,0.0,-4.332226,0.0008022785,-3.7252903e-09,-0.00029182434,-4.7683716e-07,-0.0012207031,-0.0012207031
40,0.88989353,0.011835701,4.0947313,0.0,298.15915,298.15915,-4.332226,-0.86230737,0.00015968084,0.0,0.054056644,4.4345856e-05,0.018218994,0.018188477
40,0.8900532,0.011835701,4.148788,4.4345856e-05,298.17737,298.17734,-0.86230737,-1.6538063,0.00030624866,0.0,-0.04023552,-4.196167e-05,-0.0021972656,-0.0021972656
40,0.89035946,0.011835701,4.1085525,2.3841858e-06,298.17517,298.17514,-1.6538063,-1.6662223,0.00030857325,-9.313226e-10,0.010112286,-4.7683716e-07,0.00030517578,0.00033569336
40,0.89066803,0.0118357,4.1186647,1.9073486e-06,298.17548,298.17548,-1.6662223,-0.83313984,0.00015425682,0.0,0.0005168915,-1.4305115e-06,0.00039672852,0.00036621094
40,0.8908223,0.0118357,4.1191816,4.7683716e-07,298.17587,298.17584,-0.83313984,-4.7875953,0.0008866191,-9.313226e-10,-0.010679245,0.0,-0.0020751953,-0.0020751953
40,0.8917089,0.011835699,4.1085024,4.7683716e-07,298.1738,298.17377,-4.7875953,0.0,0.0,0.0,0.048445225,4.7683716e-07,0.021514893,0.02154541
40,0.8917089,0.011835699,4.1569476,9.536743e-07,298.1953,298.1953,0.0,-5.635363,0.0010435581,-3.7252903e-09,-0.057626724,-4.7683716e-07,-0.005279541,-0.0053100586
40,0.89275247,0.011835695,4.099321,4.7683716e-07,298.19003,298.19,-5.635363,-4.0442843,0.00074893236,-3.7252903e-09,0.06796789,1.4305115e-06,0.028503418,0.028503418
40,0.8935014,0.0118356915,4.167289,1.9073486e-06,298.21854,298.2185,-4.0442843,0.0,0.0,0.0,-0.01453495,0.0,0.010955811,0.010986328
40,0.8935014,0.0118356915,4.152754,1.9073486e-06,298.2295,298.2295,0.0,-4.727243,0.0008754134,-5.5879354e-09,-0.05124712,-1.9073486e-06,-0.009277344,-0.009277344
40,0.8943768,0.011835686,4.1015067,0.0,298.2202,298.2202,-4.727243,-1.5785011,0.00029236078,-9.313226e-10,0.0580678,2.3841858e-06,0.016479492,0.016479492
40,0.8946692,0.011835685,4.1595745,2.3841858e-06,298.2367,298.2367,-1.5785011,-1.6445018,0.00030452013,-9.313226e-10,-0.03679943,-9.536743e-07,-0.006652832,-0.006652832
40,0.8949737,0.011835684,4.122775,1.4305115e-06,298.23004,298.23004,-1.6445018,-1.3745774,0.00025457144,0.0,0.00011968613,-4.7683716e-07,-0.005706787,-0.005706787
40,0.89522827,0.011835684,4.122895,9.536743e-07,298.22433,298.22433,-1.3745774,0.0,0.0,0.0,-0.0040211678,-4.7683716e-07,-0.0061035156,-0.0061035156
40,0.89522827,0.011835684,4.1188736,4.7683716e-07,298.21823,298.21823,0.0,-3.17389,0.0005877614,0.0,-0.018932343,0.0,-0.007965088,-0.007965088
40,0.895816,0.011835684,4.0999413,4.7683716e-07,298.21027,298.21027,-3.17389,0.0,0.0,9.313226e-10,0.040266514,0.0,0.004425049,0.004425049
40,0.895816,0.011835685,4.140208,4.7683716e-07,298.2147,298.2147,0.0,-2.2233045,0.00041168928,-2.7939677e-09,-0.04025221,-4.7683716e-07,-0.0075683594,-0.0075683594
40,0.8962277,0.011835682,4.0999556,0.0,298.20712,298.20712,-2.2233045,-0.9023146,0.00016707182,0.0,0.028347492,1.4305115e-06,-0.0008239746,-0.0008239746
40,0.8963948,0.011835682,4.128303,1.4305115e-06,298.2063,298.2063,-0.9023146,0.0,0.0,9.313226e-10,-0.016749859,-1.4305115e-06,-0.005432129,-0.005432129
40,0.8963948,0.011835683,4.111553,0.0,298.20087,298.20087,0.0,0.0,0.0,9.313226e-10,-0.012524605,0.0,-0.0059509277,-0.0059509277
40,0.8963948,0.011835684,4.0990286,0.0,298.19492,298.19492,0.0,-3.7917206,0.0007022023,-6.519258e-09,-0.00081825256,0.0,-0.0052490234,-0.0052490234
40,0.897097,0.011835678,4.0982103,0.0,298.18967,298.18967,-3.7917206,0.0,0.0,0.0,0.048077583,2.861023e-06,0.010864258,0.010864258
40,0.897097,0.011835678,4.146288,2.861023e-06,298.20053,298.20053,0.0,0.0,0.0,0.0,-0.046764374,-2.3841858e-06,-0.0058898926,-0.0058898926
40,0.897097,0.011835678,4.0995235,4.7683716e-07,298.19464,298.19464,0.0,0.0,0.0,9.313226e-10,-0.00095939636,0.0,-0.005218506,-0.005218506
40,0.897097,0.0118356785,4.098564,4.7683716e-07,298.18942,298.18942,0.0,-4.052725,0.0007504821,-3.7252903e-09,-0.0006632805,-4.7683716e-07,-0.0046081543,-0.0046081543
40,0.8978475,0.011835675,4.097901,0.0,298.1848,298.1848,-4.052725,0.0,0.0,0.0,0.051237106,1.9073486e-06,0.013397217,0.013397217
40,0.8978475,0.011835675,4.149138,1.9073486e-06,298.1982,298.1982,0.0,0.0,0.0,9.313226e-10,-0.04957819,-1.4305115e-06,-0.0056152344,-0.005645752
40,0.8978475,0.011835676,4.09956,4.7683716e-07,298.1926,298.19257,0.0,0.0,0.0,0.0,-0.0009484291,-4.7683716e-07,-0.0049743652,-0.0049438477
40,0.8978475,0.011835676,4.0986114,0.0,298.18762,298.18762,0.0,-1.9147359,0.00035458803,-9.313226e-10,-0.0006508827,4.7683716e-07,-0.0043945312,-0.0043945312
40,0.89820206,0.011835675,4.0979605,4.7683716e-07,298.18323,298.18323,-1.9147359,0.0,0.0,9.313226e-10,0.024907589,0.0,0.0002746582,0.0002746582
40,0.89820206,0.011835676,4.122868,4.7683716e-07,298.1835,298.1835,0.0,0.0,0.0,0.0,-0.024550915,0.0,-0.00390625,-0.00390625
40,0.89820206,0.011835676,4.098317,4.7683716e-07,298.1796,298.1796,0.0,-2.5537317,0.00047290325,-3.7252903e-09,-0.000579834,-4.7683716e-07,-0.0034484863,-0.003479004
40,0.89867496,0.011835672,4.0977373,0.0,298.17615,298.17612,-2.5537317,-0.4787464,8.869171e-05,9.313226e-10,0.033141613,1.4305115e-06,0.0041503906,0.004180908
40,0.89876366,0.011835673,4.130879,1.4305115e-06,298.1803,298.1803,-0.4787464,0.0,0.0,0.0,-0.025848389,-9.536743e-07,-0.0032043457,-0.0032043457
40,0.89876366,0.011835673,4.1050305,4.7683716e-07,298.1771,298.1771,0.0,-0.4976404,9.214878e-05,0.0,-0.0067954063,-4.7683716e-07,-0.0031738281,-0.0031738281
40,0.8988558,0.011835673,4.098235,0.0,298.17392,298.17392,-0.4976404,-3.5932097,0.00066542625,-8.381903e-09,0.006132126,4.7683716e-07,-0.0024719238,-0.0024719238
40,0.89952123,0.0118356645,4.1043673,4.7683716e-07,298.17145,298.17145,-3.5932097,-5.245767,0.0009714365,-5.5879354e-09,0.039687634,3.33786e-06,0.011444092,0.011444092
40,0.90049267,0.011835659,4.144055,3.8146973e-06,298.1829,298.1829,-5.245767,-1.3868743,0.0002567768,-9.313226e-10,0.02129221,-9.536743e-07,0.025390625,0.025390625
40,0.90074944,0.011835658,4.165347,2.861023e-06,298.20828,298.20828,-1.3868743,-1.1789417,0.00021833181,0.0,-0.044499874,-1.4305115e-06,-0.004119873,-0.004119873
40,0.9009678,0.011835658,4.120847,1.4305115e-06,298.20416,298.20416,-1.1789417,0.0,0.0,9.313226e-10,-0.0034928322,-9.536743e-07,-0.0043640137,-0.0043640137
40,0.9009678,0.011835659,4.1173544,4.7683716e-07,298.1998,298.1998,0.0,0.0,0.0,9.313226e-10,-0.016574383,-4.7683716e-07,-0.00579834,-0.0058288574
40,0.9009678,0.01183566,4.10078,0.0,298.194,298.19397,0.0,-3.1583087,0.0005849004,-1.8626451e-09,-0.0010895729,0.0,-0.0051574707,-0.005126953
40,0.9015527,0.011835658,4.0996904,0.0,298.18884,298.18884,-3.1583087,-2.2146494,0.00041013956,-9.313226e-10,0.040694714,9.536743e-07,0.0066223145,0.0066223145
40,0.9019628,0.011835657,4.140385,9.536743e-07,298.19547,298.19547,-2.2146494,-1.5099556,0.0002796054,-9.313226e-10,-0.010277271,0.0,0.00064086914,0.00064086914
40,0.9022424,0.011835656,4.130108,9.536743e-07,298.1961,298.1961,-1.5099556,-0.63920057,0.000118374825,0.0,-0.008790493,-4.7683716e-07,-0.0024414062,-0.0024414062
40,0.9023608,0.011835656,4.1213174,4.7683716e-07,298.19366,298.19366,-0.63920057,0.0,0.0,9.313226e-10,-0.0118665695,0.0,-0.004486084,-0.004486084
40,0.9023608,0.011835657,4.109451,4.7683716e-07,298.18918,298.18918,0.0,0.0,0.0,0.0,-0.009301662,-4.7683716e-07,-0.0045776367,-0.0045776367
